ID,Parent Product ID,WPML Translation ID,WPML Language Code,Title,Content,Sku,Regular Price,Sale Price,Stock Status,Stock,Tags,Category,SEO title,SEO Description,visible_roles,invisible_roles,Tax Class,Tax Status,Superdaycare Price,Daycare Price,Daycare Staff Price,Parent Price,Parent Extra Price
118,0,176,nl,Dotties Maat 3,"<p>Dotties Sensitive luiers Maat 3 (4-9kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (34 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 3,4.54,,instock,183,billen|dotties|dotties maat 3|dotties maat drie|drie|luier|luiers|luiers maat 3|maat 3|maat drie,Luiers &amp; Verschonen>Luiers,Dotties luier maat 3,"Dotties luier maat 3, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21%VAT,taxable,,4,4.3,4.54,3.4
119,0,177,nl,Dotties Maat 4,"<p>Dotties Sensitive luiers Maat 4 (7-18kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (32 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 4,4.54,,instock,166,,Luiers &amp; Verschonen>Luiers,Dotties luier maat 4,"Dotties luier maat 4, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21%VAT,taxable,,4,4.3,4.54,3.4
120,0,178,nl,Dotties Maat 4 +,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Dotties Sensitive diapers Size 4+ (7-20kg) is the healthy diaper at home brand price! </span></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Dotties Sensitive diapers (30 pieces) contain 0% parabens 0% chlorine 0% dyes 0% lotion 0% perfume No-unwanted additives but 100% comfort and quality. </span></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Dotties Sensitive diapers are skin-friendly and suitable for a very sensitive baby skin. </span></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">They are hypoallergenic, Ph neutral and dermatologically tested. </span></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">The diapers are maximally reused. </span></span></span><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">The baby diapers give the sensitive baby skin maximum protection for 12 hours.</span></span></span></span></p>",luiers_dotties_maat_4_plus,4.54,,instock,167,4 plus|4+|baby|billen|dotties|dotties maat 4 plus|dotties maat 4+|luier|luiers|luiers maat 4 plus|luiers maat 4+|maat 4 plus|maat 4+|single pack,Luiers &amp; Verschonen>Luiers,Dotties luier maat 4+,"Dotties luier maat 4+, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21%VAT,taxable,4,4,4.3,4.54,3.4
121,0,179,nl,Dotties Maat 5,"<p>Dotties Sensitive luiers Maat 5 (12-25kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (28 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 5,4.54,,instock,143,billen|dotties|dotties maat 5|dotties maat vijf|luier|luiers|luiers maat 5|luiers maat vijf|maat 5|maat vijf|vijf,Luiers &amp; Verschonen>Luiers,Dotties luier maat 5,"Dotties luier maat 5, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21%VAT,taxable,4,4,4.3,4.54,3.4
122,0,180,nl,Dotties Maat 6,"<p>Dotties Sensitive luiers Maat 6 (15+kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (24 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 6,4.54,,instock,165,,Luiers &amp; Verschonen>Luiers,Dotties luier maat 6,"Dotties luier maat 6, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21%VAT,taxable,,4,4.3,4.54,3.4
469,0,234,nl,Dotties Maat 3 Volumepack,"<p>Dotties Sensitive luiers Maat 3 (4-9kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (4x34 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 3-1,15,,instock,184,billen|dotties|dotties maat 3|dotties maat drie|drie|luier|luiers|luiers maat 3|maat 3|maat drie|volume|volumepack,Luiers &amp; Verschonen>Luiers,Dotties luier maat 3,"Dotties luier maat 3, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21vat,taxable,15,15,15,15,15
471,0,235,nl,Dotties Maat 4 Volumepack,"<p>Dotties Sensitive luiers Maat 4 (7-18kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (4 x 32 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 4-1,15.94,,instock,164,4+|billen|dotties|dotties maat 4+|dotties maat vier|luier|luiers|luiers maat 4+|maat vier|vier|volume|volumepack,Luiers &amp; Verschonen>Luiers,Dotties luier maat 4,"Dotties luier maat 4, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21vat,taxable,15.94,15.94,15.94,15.94,15.94
474,0,236,nl,Dotties Maat 5 volumepack,"<p>Dotties Sensitive luiers Maat 5 (12-25kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (4 x 28 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 5-1,17.68,,instock,141,billen|dotties|dotties maat 5|dotties maat vijf|luier|luiers|luiers maat 5|luiers maat vijf|maat 5|maat vijf|vijf|volume|volumepack,Luiers &amp; Verschonen>Luiers,Dotties luier maat 5,"Dotties luier maat 5, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21vat,taxable,,17.68,17.68,17.68,17.68
478,0,237,nl,Dotties Maat 4+ Volumepack,"<p>Dotties Sensitive luiers Maat 4+ (7-20kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (4 x 30 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 4+-1,17.43,,instock,167,4 plus|4+|billen|dotties|dotties maat 4 plus|dotties maat 4+|luier|luiers|luiers maat 4 plus|luiers maat 4+|maat 4 plus|maat 4+|plus|volume|volumepack,Luiers &amp; Verschonen>Luiers,Dotties luier maat 4+,"Dotties luier maat 4+, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21vat,taxable,,17.43,17.43,17.43,17.43
480,0,238,nl,Dotties Maat 6 Volumepack,"<p>Dotties Sensitive luiers Maat 6 (15+kg) is dé gezonde luier tegen huismerkprijs! Dotties Sensitive luiers (4 x 24 stuks) bevatten 0% parabenen 0% chlorine 0% kleurstoffen 0% lotion 0% parfum Geen onnodige toevoegingen maar wel 100% comfort en kwaliteit. Dotties Sensitive luiers zijn huidvriendelijk en geschikt voor een zeer gevoelige babyhuid. Ze zijn hypoallergeen, Ph neutraal en dermatologisch getest. De luiers zijn gemaakt van zorgvuldig geselecteerde grondstoffen van verantwoorde afkomst en het productieafval wordt maximaal hergebruikt. De babyluiers geven de gevoelige babyhuid maximale bescherming gedurende 12u.</p>",Luiers Dotties Maat 6-1,17.76,,instock,154,6|billen|dotties|dotties maat 6|luier|luiers|maat 6|maat 6 luiers maat 6|volume|volumepack|zes,Luiers &amp; Verschonen>Luiers,Dotties luier maat 6,"Dotties luier maat 6, de gezonde luier aan huismerkprijs",administrator|daycare|parent|staff|parent_extra|superdaycare,,21vat,taxable,,17.76,17.76,17.76,17.76
512,0,250,nl,Plat Water 6x2l,"<p>Product: Plat water, niet bruisend<br />
Extra info: Water is geschikt voor babyvoeding<br />
Formaat: 2l</p>",plat-water-6x2l,2.04,,instock,,2|babyvoeding|l|niet-bruisend|plat|water,Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
521,0,259,nl,Volle melk 1l,"<p>Product: Volle melk<br />
Formaat: 1l</p>",volle-melk-1l,0.67,,instock,,1|babyvoeding|groeimelk|l|melk|vol|volle|zuivel,Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
523,0,266,nl,Bouillon groenten 12x10g,"<p>Product: Bouillon groenten<br />
Formaat: 12x10g</p>",bouillon-groenten-12x10g,0.37,,instock,,bouillon|groente|groenten|vegetarisch|veggie,Supermarkt>Smaak/ olie/ toppings,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
526,0,273,nl,Bouillon vlees 12x10g,"<p>Product: Bouillon vlees<br />
Formaat: 12x10g</p>",bouillon-vlees-12x10g,0.37,,instock,,bouillon|vlees,Supermarkt>Smaak/ olie/ toppings,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
528,0,275,nl,Bouillon kip 12x10g,"<p>Product: Bouillon kip<br />
Formaat: 12x10g</p>",bouillon-kip-12x10g,0.37,,instock,,bouillon|kip|kippenbouillon,Supermarkt>Smaak/ olie/ toppings,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
530,0,278,nl,Macaroni 500g,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Product: Macaroni </span></span><br />
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Format: 500g</span></span></p>",macaroni-500g-deegwaren,0.33,,instock,,500g|deegwaren|macaroni|pasta,Supermarkt>Pasta &amp; Rijst,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,6vat,taxable,,,,,
532,0,283,nl,spaghetti 500g,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Product: Spaghetti </span></span></span></span><br />
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Format: 500g</span></span></span></span></p>",spaghetti-500g,0.32,,instock,,500g|deegwaren|pasta|spaghetti,Supermarkt>Pasta &amp; Rijst,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,6vat,taxable,,,,,
534,0,285,nl,Rijst 4x125g,"<p>Product: Rijst in builtjes<br />
Formaat: 4x125g</p>",rijst-4x125g,0.46,,instock,,builtjes|langkorrel|langkorrelrijst|rijst,Supermarkt>Pasta &amp; Rijst,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
536,0,290,nl,Smeerboter Omega 3 500g,"<p>Product: Smeerboter met Omega 3 in vlootje<br />
Formaat: 500g</p>",smeerboter-omega-3-500g,0.87,,instock,,3|boter|margarine|omega|omega 3|smeerboter|vlootje,Supermarkt>Brood &amp; beleg,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
538,0,299,nl,Betterfood Lu 175g (6m+),"<p>Product: Betterfood Lu, pletkoekjes voor + 6 maanden<br />
Formaat: 175g</p>",betterfood-lu-175g-6m,1.26,,instock,,6|6 maanden|6m+|baby|betterfood|fruitpap|koek|koekjesmeel|lu|ouder dan 6 maanden|pletkoek|pletkoekjes|verdikking,Supermarkt>Babyvoeding,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
540,0,313,nl,Confituur aardbei 450g,"<p>Product: Confituur aardbei<br />
Formaat: 450g</p>",confituur-aardbei-450g,0.77,,instock,,aardbei|aardbeien|aardbeienconfituur|confituur|rood|vruchten,Supermarkt>Brood &amp; beleg,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
542,0,321,nl,Elvea tomatenblokjes met verse groenten 800g,"<p>Product: Elvea tomatenblokjes met verse groenten in blik<br />
Formaat: 800g</p>",elvea-tomatenblokjes-met-verse-groenten-800g,3.44,,instock,,blik|elvea|tomaten|tomatenblok|tomatenblokjes|verse groenten,Supermarkt>Groenten>Pot en blik,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
545,0,328,nl,Bakboter 500g,"<p>Product: Bakboter<br />
Formaat: 500g</p>",bakboter-500g,0.63,,instock,,bakboter|bakken|boter|braden|margarine|olie|vet,Supermarkt>Smaak/ olie/ toppings,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
547,0,334,nl,Brood volkoren 800g (gesneden),"<p>Product: Brood volkoren (gesneden)<br />
Formaat: 800g</p>",brood-volkoren-800g-gesneden,1274,,instock,,brood|volkoren|volkorenbrood,Supermarkt>Brood &amp; beleg,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
550,0,338,nl,Diepvries bloemkool 1kg,"<p>Product: Diepvries bloemkool<br />
Formaat: 1 kg</p>",diepvries-bloemkool-1kg,0.84,,instock,,bloemkool|Diepvries|diepvries bloemkool,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
553,0,343,nl,Diepvries broccoli 1kg,"<p>Product: Diepvries broccoli<br />
Formaat: 1 kg</p>",diepvries-broccoli-1kg,1.11,,instock,,broccoli|Diepvries|diepvries broccoli,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
555,0,346,nl,"Diepvries soepgroenten 1,5kg","<p>Product: Diepvries soepgroenten<br />
Formaat: 1,5 kg</p>",diepvries-soepgroenten-15kg,1.41,,instock,,Diepvries|diepvries soepgroenten|soep|soepgroenten,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
557,0,350,nl,Diepvries kipborstfilet 1kg,"<p>Product: Diepvries kipborstfilet<br />
Formaat: 1 kg</p>",diepvries-kipborstfilet-1kg,5.08,,instock,,Diepvries|diepvries kip|diepvries kipborstfilet|diepvries kipfilet|kip|kipborstfilet|kipfilet|vlees,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
561,0,363,nl,Diepvries kippenworst 1kg,"<p>Product: Diepvries kippenbraadworst<br />
Formaat: 1 kg</p>",diepvries-kippenworst-1kg,4708,,instock,,Diepvries|diepvriesworsten|rund|rund-varken|varken|worst|worsten|worsten rund-varken,Supermarkt>Vlees/Vis/Veggie>Diepvries,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,6vat,taxable,,,,,
563,0,371,nl,Diepvries wortelblokjes 2.5kg,"<p>Product: Diepvries wortelblokjes<br />
Formaat: 2.5 kg</p>",diepvries-wortelblokjes-2-5kg,2.1,,instock,,blokjes|Diepvries|diepvries wortelen|wortel|wortelblok|wortelblokjes|wortelen,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
565,0,378,nl,Diepvries spinazie 2.5kg,"<p>Product: Diepvries spinazie<br />
Formaat: 2.5 kg</p>",diepvries-spinazie-2-5kg,2.81,,instock,,Diepvries|diepvries spinazie|diepvries spinazie zonder room|spinazie|zonder room,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
567,0,383,nl,Kipfilet sneetjes 200g,"<p>Product: Kipfilet sneetjes<br />
Formaat: 200g</p>",kipfilet-sneetjes-200g,1.2,,instock,,beleg|kip|kipfilet|kippenwit|snee|sneetjes,Supermarkt>Brood &amp; beleg,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
569,0,388,nl,"Ham in sneetjes, gekookt, ontvet, 250g","<p>Product: Ham in sneetjes, gekookt en ontvet<br />
Formaat: 250g</p>",ham-in-sneetjes-gekookt-ontvet-250g,2.22,,instock,,beleg|gekookt|gekookte ham|ham|hesp|ontvet|ontvette ham|snee|sneetjes,Supermarkt>Brood &amp; beleg,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
571,0,395,nl,Hamblokjes 250g,"<p>Product: hamblokjes<br />
Formaat: 250g</p>",hamblokjes-250g,1.64,,instock,,blok|blokken|ham|hamblok|hamblokjes|hamreepjes|hamrepen|hesp|hespenblok|hespenblokjes|reepjes|rpeen,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,6vat,taxable,,,,,
574,0,400,nl,Gehakt rund-varken 500g,"<p>Product: Gehakt rund-varken<br />
Formaat: 500g</p>",gehakt-rund-varken-500g,5.61,,instock,,bereid gehakt|gehakt|rund|rund-varken|varken,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
576,0,403,nl,Aardappelen 5kg (groot formaat),"<p>Product: Aardappelen<br />
Formaat: 5 kg</p>",aardappelen-5kg-groot-formaat,4.67,,instock,,aardappel|aardappelen|grote aardappel|grote aardappelen,Supermarkt>Aardappelen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
578,0,408,nl,Sla 1st,"<p>Product: Sla<br />
Formaat: 1 stuk</p>",sla-1st,7453,,instock,,salade|sla,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
580,0,409,nl,"Bananen, meer geel dan groen, 1kg (min 5st.)","<p>Product: Bananen, de bananen zijn meer geel dan groen<br />
Formaat: 1kg</p>",bananen-meer-geel-dan-groen-1kg-min-5st,9434,,instock,,banaan|bananen|fruit|geel|gele bananen,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
582,0,415,nl,"Bananen, meer groen dan geel, 1kg (min. 5st)","<p>Product: Bananen, de bananen zijn meer groen dan geel<br />
Formaat: 1kg (min. 5st)</p>",bananen-meer-groen-dan-geel-1kg-min-5st,9434,,instock,,banaan|bananen|fruit|groen|groene bananen,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
584,0,418,nl,"Meloen (min. 0,8 st)","<p>Product: Meloen <br />
Formaat: 1kg (min. 0,8 st)</p>",meloen-min-08-st,14057,,instock,,fruit|galia|galia meloen|meloen|meloenen,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
586,0,423,nl,Ananas in schijfjes in blik 580ml,"<p>Product: Ananas in schijfjes in blik<br />
Formaat: 580ml</p>",ananas-in-schijfjes-in-blik-580ml,0.9,,instock,,ananas|ananas in blik|ananas in schijfjes|blik|siroop,Supermarkt>Groenten>Pot en blik,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
588,0,428,nl,"Wasmiddel hypoallergeen, vloeibaar geconcentr. 1.9l","<p>Product: Wasmiddel hypoallergeen, vloeibaar, geconcentreerd<br />
Formaat: 1,9l</p>",wasmiddel-hypoallergeen-vloeibaar-geconcentr-1-9l,4.1,,instock,,allergisch|geconcentreerd|hypoallergeen|vloeibaar|vloeibaar wasmiddel|was|wasmiddel|wassen,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
590,0,437,nl,Koffiemelk in cups (10st),"<p>Product: Koffiemelk in cups<br />
Formaat: 10st</p>",koffiemelk-in-cups-10st,0.56,,instock,,cup koffiemelk|cups|koffie|koffiecups|melk,Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
